TestSponsor,SystemName,Parallel,BaseThreads,EnabledCores,EnabledChips,Threads/Core,Base,Peak,EnergyBase,EnergyPeak
Netweb Pte Ltd,"Tyrone Camarero SDI100C2R-14 (2.60 GHz, Intel Xeon Gold 6348)",Yes,56,56,2,2,183&nbsp;&nbsp;&nbsp;,186&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100A2G-210 (2.60 GHz,Intel Xeon Gold 6348)",Yes,56,56,2,2,186&nbsp;&nbsp;&nbsp;,187&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100C3R-28 (2.60 GHz, Intel Xeon Gold 6348)",Yes,56,56,2,2,182&nbsp;&nbsp;&nbsp;,185&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100C3R-212 (2.60 GHz, Intel Xeon Gold 6348)",Yes,56,56,2,2,183&nbsp;&nbsp;&nbsp;,186&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero DIT400TR-28RL (2.10 GHz, Intel Xeon Silver 4216)",Yes,32,32,2,2,108&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero DIT400TR-28RL (2.20 GHz, Intel Xeon Silver 4214)",Yes,24,24,2,2,89.0&nbsp;,91.5&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero DIT400TR-28RL (2.90 GHz, Intel Xeon Gold 6226R)",Yes,32,32,2,2,126&nbsp;&nbsp;&nbsp;,128&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero DIT400TR-48RL (2.10 GHz, Intel Xeon Silver 4216)",Yes,32,32,2,2,108&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero DIT400TR-436R (2.20 GHz, Intel Xeon Silver 4214)",Yes,24,24,2,2,89.2&nbsp;,91.7&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero DIT400TR-436R (2.10 GHz, Intel Xeon Silver 4216)",Yes,32,32,2,2,109&nbsp;&nbsp;&nbsp;,112&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.40 GHz,Intel Xeon Gold 6336Y)",Yes,48,48,2,2,167&nbsp;&nbsp;&nbsp;,170&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100A2G-210 (2.90 GHz,Intel Xeon Gold 6326)",Yes,32,32,2,2,142&nbsp;&nbsp;&nbsp;,145&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100A2G-210 (2.80 GHz,Intel Xeon Gold 6342)",Yes,48,48,2,2,178&nbsp;&nbsp;&nbsp;,182&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero DIT400TR-48RL (2.20 GHz, Intel Xeon Silver 4214)",Yes,24,24,2,2,89.3&nbsp;,92.0&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100A2R-22 (2.80 GHz,Intel Xeon Gold 6342)",Yes,48,48,2,2,177&nbsp;&nbsp;&nbsp;,180&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100C2R-210 (2.20 GHz,Intel Xeon Gold 6338N)",Yes,64,64,2,2,175&nbsp;&nbsp;&nbsp;,175&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.90 GHz,Intel Xeon Gold 6326)",Yes,32,32,2,2,147&nbsp;&nbsp;&nbsp;,151&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.20 GHz,Intel Xeon Gold 6338N)",Yes,64,64,2,2,175&nbsp;&nbsp;&nbsp;,177&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SS400TR-12L (3.40 GHz, Intel Xeon E-2224)",Yes,4,4,1,1,26.3&nbsp;,26.3&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.80 GHz,Intel Xeon Silver 4309Y)",Yes,16,16,2,2,98.5&nbsp;,102&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.80 GHz,Intel Xeon Gold 6342)",Yes,48,48,2,2,185&nbsp;&nbsp;&nbsp;,189&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.10 GHz,Intel Xeon Silver 4310)",Yes,24,24,2,2,138&nbsp;&nbsp;&nbsp;,138&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (3.00 GHz,Intel Xeon Gold 5317)",Yes,24,24,2,2,155&nbsp;&nbsp;&nbsp;,155&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.00 GHz,Intel Xeon Gold 6338)",Yes,64,64,2,2,132&nbsp;&nbsp;&nbsp;,121&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.80 GHz,Intel Xeon Gold 6342)",Yes,48,48,2,2,217&nbsp;&nbsp;&nbsp;,217&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.60 GHz,Intel Xeon Gold 6348)",Yes,56,56,2,2,224&nbsp;&nbsp;&nbsp;,224&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.40 GHz,Intel Xeon Platinum 8360Y)",Yes,72,72,2,2,240&nbsp;&nbsp;&nbsp;,240&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.40 GHz,Intel Xeon Platinum 8368)",Yes,76,76,2,2,249&nbsp;&nbsp;&nbsp;,249&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.60 GHz,Intel Xeon Platinum 8358)",Yes,64,64,2,2,237&nbsp;&nbsp;&nbsp;,237&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.30 GHz,Intel Xeon Platinum 8380)",Yes,80,80,2,2,246&nbsp;&nbsp;&nbsp;,246&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero TDI100C3R-212 (2.40 GHz,Intel Xeon Silver 4314)",Yes,32,32,2,2,164&nbsp;&nbsp;&nbsp;,163&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100A3U-212 (3.00 GHz,Intel Xeon Gold 5317)",Yes,24,24,2,2,150&nbsp;&nbsp;&nbsp;,150&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero TDI100C3R-212 (2.80 GHz,Intel Xeon Gold 6342)",Yes,48,48,2,2,221&nbsp;&nbsp;&nbsp;,221&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100C2R-28 (2.40 GHz,Intel Xeon Silver 4314)",Yes,32,32,2,2,166&nbsp;&nbsp;&nbsp;,164&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100C2R-28 (2.80 GHz,Intel Xeon Silver 4309Y)",Yes,16,16,2,2,119&nbsp;&nbsp;&nbsp;,118&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100A3U-212 (2.00 GHz,Intel Xeon Gold 6338)",Yes,64,64,2,2,199&nbsp;&nbsp;&nbsp;,199&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100A3U-212 (2.30 GHz,Intel Xeon Platinum 8380)",Yes,80,80,2,2,225&nbsp;&nbsp;&nbsp;,225&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100A3U-212 (2.80 GHz,Intel Xeon Silver 4309Y)",Yes,16,16,2,2,111&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100A3U-212 (2.40 GHz,Intel Xeon Platinum 8360Y)",Yes,72,72,2,2,222&nbsp;&nbsp;&nbsp;,222&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100C2R-28 (2.00 GHz,Intel Xeon Gold 6338)",Yes,64,64,2,2,174&nbsp;&nbsp;&nbsp;,169&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero SDI100C2R-28 (2.30 GHz,Intel Xeon Platinum 8380)",Yes,80,80,2,2,104&nbsp;&nbsp;&nbsp;,103&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.80 GHz,Intel Xeon Silver 4309Y)",Yes,16,16,2,2,118&nbsp;&nbsp;&nbsp;,118&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero IDI100C2R-28 (2.40 GHz,Intel Xeon Silver 4314)",Yes,32,32,2,2,169&nbsp;&nbsp;&nbsp;,169&nbsp;&nbsp;&nbsp;,--,--
Netweb Pte Ltd,"Tyrone Camarero DIT400TR-28RL (2.90 GHz,Intel Xeon Gold 6226R)",Yes,16,16,1,2,87.4&nbsp;,86.4&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6142),Yes,64,64,4,1,159&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6142),Yes,64,64,4,1,160&nbsp;&nbsp;&nbsp;,160&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6148),Yes,80,80,4,1,168&nbsp;&nbsp;&nbsp;,167&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Platinum 8160),Yes,96,96,4,1,170&nbsp;&nbsp;&nbsp;,Not Run,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R8900 G3 (Intel Xeon Platinum 8180),Yes,224,224,8,1,170&nbsp;&nbsp;&nbsp;,159&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6150),Yes,36,36,2,1,125&nbsp;&nbsp;&nbsp;,126&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Silver 4116),Yes,24,24,2,1,84.2&nbsp;,84.8&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 5118),Yes,24,24,2,1,90.3&nbsp;,90.8&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Platinum 8160),Yes,48,48,2,1,130&nbsp;&nbsp;&nbsp;,131&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Silver 4110),Yes,16,16,2,1,66.2&nbsp;,66.1&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Silver 4108),Yes,16,16,2,1,61.4&nbsp;,61.4&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 5122),Yes,8,8,2,1,55.3&nbsp;,55.9&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6130),Yes,32,32,2,1,113&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Platinum 8176),Yes,56,56,2,1,136&nbsp;&nbsp;&nbsp;,136&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 5117),Yes,28,28,2,1,85.6&nbsp;,85.1&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Platinum 8180),Yes,56,56,2,1,144&nbsp;&nbsp;&nbsp;,145&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6148),Yes,40,40,2,1,126&nbsp;&nbsp;&nbsp;,127&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Platinum 8180),Yes,56,56,2,1,148&nbsp;&nbsp;&nbsp;,148&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Platinum 8280L),Yes,112,112,4,1,219&nbsp;&nbsp;&nbsp;,Not Run,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Platinum 8180),Yes,224,112,4,2,190&nbsp;&nbsp;&nbsp;,191&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer B5700 G3 (Intel Xeon Platinum 8260M),Yes,48,48,2,1,142&nbsp;&nbsp;&nbsp;,143&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer B5700 G3 (Intel Xeon Gold 5218),Yes,32,32,2,1,115&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer B5700 G3 (Intel Xeon Silver 4216),Yes,32,32,2,1,112&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 5218),Yes,32,32,2,1,118&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4300 G3 (Intel Xeon Silver 4214),Yes,24,24,2,1,93.8&nbsp;,94.4&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4300 G3 (Intel Xeon Silver 4210),Yes,20,20,2,1,82.8&nbsp;,83.4&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Platinum 8168),Yes,48,48,2,1,145&nbsp;&nbsp;&nbsp;,146&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Silver 4210),Yes,20,20,2,1,82.3&nbsp;,83.0&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Silver 4216),Yes,32,32,2,1,113&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Silver 4216),Yes,32,32,2,1,111&nbsp;&nbsp;&nbsp;,112&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6154),Yes,36,36,2,1,128&nbsp;&nbsp;&nbsp;,129&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Gold 6130),Yes,64,64,4,1,167&nbsp;&nbsp;&nbsp;,167&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6140),Yes,36,36,2,1,116&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Gold 6240),Yes,72,72,4,1,183&nbsp;&nbsp;&nbsp;,183&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Platinum 8260),Yes,96,96,4,1,199&nbsp;&nbsp;&nbsp;,199&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4300 G3 (Intel Xeon Silver 4112),Yes,8,8,2,1,43.9&nbsp;,44.5&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6142),Yes,32,32,2,1,119&nbsp;&nbsp;&nbsp;,120&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6128),Yes,12,12,2,1,75.5&nbsp;,76.2&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6240),Yes,36,36,2,1,126&nbsp;&nbsp;&nbsp;,127&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 5218R),Yes,40,40,2,1,125&nbsp;&nbsp;&nbsp;,125&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Platinum 8380HL),Yes,112,112,4,1,238&nbsp;&nbsp;&nbsp;,244&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6240),Yes,72,72,4,1,186&nbsp;&nbsp;&nbsp;,187&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.","H3C UniServer R4950 G5 (2.60GHz,AMD EPYC 7H12)",Yes,128,128,2,2,217&nbsp;&nbsp;&nbsp;,225&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6226),Yes,24,24,2,1,110&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6246),Yes,24,24,2,1,120&nbsp;&nbsp;&nbsp;,120&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Gold 6230),Yes,80,80,4,1,181&nbsp;&nbsp;&nbsp;,181&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6230),Yes,80,80,4,1,184&nbsp;&nbsp;&nbsp;,184&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Gold 6246),Yes,48,48,4,1,171&nbsp;&nbsp;&nbsp;,171&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6226),Yes,48,48,4,1,161&nbsp;&nbsp;&nbsp;,162&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6230R),Yes,52,52,2,1,136&nbsp;&nbsp;&nbsp;,137&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6256),Yes,48,48,4,1,182&nbsp;&nbsp;&nbsp;,182&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6256),Yes,24,24,2,1,124&nbsp;&nbsp;&nbsp;,125&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Gold 6256),Yes,48,48,4,1,179&nbsp;&nbsp;&nbsp;,180&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Gold 6234),Yes,32,32,4,1,158&nbsp;&nbsp;&nbsp;,159&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6254),Yes,72,72,4,1,193&nbsp;&nbsp;&nbsp;,194&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6700 G3 (Intel Xeon Gold 6254),Yes,72,72,4,1,192&nbsp;&nbsp;&nbsp;,193&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6234),Yes,32,32,4,1,146&nbsp;&nbsp;&nbsp;,147&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Platinum 8280),Yes,112,112,4,1,214&nbsp;&nbsp;&nbsp;,214&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6250),Yes,32,32,4,1,156&nbsp;&nbsp;&nbsp;,157&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Platinum 8280),Yes,56,56,2,1,145&nbsp;&nbsp;&nbsp;,146&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Silver 4210R),Yes,20,20,2,1,79.4&nbsp;,80.2&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Silver 4214R),Yes,24,24,2,1,93.9&nbsp;,94.8&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G3 (Intel Xeon Gold 6226),Yes,24,24,2,1,105&nbsp;&nbsp;&nbsp;,Not Run,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 6230),Yes,80,80,4,1,179&nbsp;&nbsp;&nbsp;,181&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Gold 5222),Yes,16,16,4,1,88.5&nbsp;,89.7&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G3 (Intel Xeon Platinum 8253),Yes,64,64,4,1,156&nbsp;&nbsp;&nbsp;,155&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Platinum 8380HL),Yes,112,112,4,1,243&nbsp;&nbsp;&nbsp;,246&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Gold 6348H),Yes,96,96,4,1,216&nbsp;&nbsp;&nbsp;,Not Run,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Gold 5318H),Yes,72,72,4,1,189&nbsp;&nbsp;&nbsp;,192&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Platinum 8353H),Yes,72,72,4,1,194&nbsp;&nbsp;&nbsp;,196&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Platinum 8376HL),Yes,112,112,4,1,240&nbsp;&nbsp;&nbsp;,244&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Gold 5320H),Yes,80,80,4,1,201&nbsp;&nbsp;&nbsp;,204&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Gold 6330H),Yes,96,96,4,1,206&nbsp;&nbsp;&nbsp;,209&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G5 (Intel Xeon Gold 5320),Yes,52,52,2,1,172&nbsp;&nbsp;&nbsp;,176&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Platinum 8376H),Yes,112,112,4,1,239&nbsp;&nbsp;&nbsp;,243&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Platinum 8380H),Yes,112,112,4,1,265&nbsp;&nbsp;&nbsp;,270&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Platinum 8360HL),Yes,96,96,4,1,235&nbsp;&nbsp;&nbsp;,238&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Platinum 8354H),Yes,72,72,4,1,209&nbsp;&nbsp;&nbsp;,211&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G5 (Intel Xeon Gold 6342),Yes,48,48,2,1,188&nbsp;&nbsp;&nbsp;,191&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer B5700 G5 (Intel Xeon Gold 6330),Yes,56,56,2,1,177&nbsp;&nbsp;&nbsp;,180&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer B5700 G5 (Intel Xeon Gold 6338),Yes,64,64,2,1,202&nbsp;&nbsp;&nbsp;,204&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer B5700 G5 (Intel Xeon Gold 5318Y),Yes,48,48,2,1,168&nbsp;&nbsp;&nbsp;,172&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R5300 G5 (Intel Xeon Gold 6330),Yes,56,56,2,1,177&nbsp;&nbsp;&nbsp;,180&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer B5700 G5 (Intel Xeon Silver 4310),Yes,24,24,2,1,117&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer B5700 G5 (Intel Xeon Silver 4309Y),Yes,16,16,2,1,99.5&nbsp;,101&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer B5700 G5 (Intel Xeon Silver 4314),Yes,32,32,2,1,147&nbsp;&nbsp;&nbsp;,150&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R5500 G5 (Intel Xeon Gold 6330),Yes,56,56,2,1,176&nbsp;&nbsp;&nbsp;,180&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R5300 G5 (Intel Xeon Gold 5318Y),Yes,48,48,2,1,170&nbsp;&nbsp;&nbsp;,174&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R5500 G5 (Intel Xeon Gold 5318Y),Yes,48,48,2,1,170&nbsp;&nbsp;&nbsp;,173&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R6900 G5 (Intel Xeon Platinum 8380),Yes,80,80,2,1,225&nbsp;&nbsp;&nbsp;,228&nbsp;&nbsp;&nbsp;,--,--
"New H3C Technologies Co., Ltd.",H3C UniServer R4900 G5 (Intel Xeon Silver 4310),Yes,24,24,2,1,117&nbsp;&nbsp;&nbsp;,120&nbsp;&nbsp;&nbsp;,--,--
