TestSponsor,SystemName,BaseCopies,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2670, 2.60 GHz)",32,16,2,8,2,470&nbsp;&nbsp;&nbsp;,484&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M620 (Intel Xeon E5-2660, 2.20 GHz)",32,16,2,8,2,443&nbsp;&nbsp;&nbsp;,456&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M620 (Intel Xeon E5-2670, 2.60 GHz)",32,16,2,8,2,463&nbsp;&nbsp;&nbsp;,478&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M620 (Intel Xeon E5-2630, 2.30 GHz)",24,12,2,6,2,351&nbsp;&nbsp;&nbsp;,360&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2620, 2.00 GHz)",24,12,2,6,2,328&nbsp;&nbsp;&nbsp;,336&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2630L, 2.00 GHz)",24,12,2,6,2,324&nbsp;&nbsp;&nbsp;,332&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2637, 3.00 GHz)",8,4,2,2,2,178&nbsp;&nbsp;&nbsp;,183&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2660, 2.20 GHz)",32,16,2,8,2,444&nbsp;&nbsp;&nbsp;,457&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2609, 2.40 GHz)",8,8,2,4,1,219&nbsp;&nbsp;&nbsp;,225&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2603, 1.80 GHz)",8,8,2,4,1,179&nbsp;&nbsp;&nbsp;,185&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4650, 2.70 GHz)",64,32,4,8,2,857&nbsp;&nbsp;&nbsp;,882&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2420, 1.90 GHz)",24,12,2,6,2,283&nbsp;&nbsp;&nbsp;,290&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2450, 2.10 GHz)",32,16,2,8,2,380&nbsp;&nbsp;&nbsp;,391&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2450L, 1.80 GHz)",32,16,2,8,2,322&nbsp;&nbsp;&nbsp;,332&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2470, 2.30 GHz)",32,16,2,8,2,395&nbsp;&nbsp;&nbsp;,410&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2430, 2.20 GHz)",24,12,2,6,2,307&nbsp;&nbsp;&nbsp;,316&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2430L, 2.00 GHz)",24,12,2,6,2,291&nbsp;&nbsp;&nbsp;,299&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2440, 2.40 GHz)",24,12,2,6,2,321&nbsp;&nbsp;&nbsp;,330&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2450, 2.10 GHz)",32,16,2,8,2,383&nbsp;&nbsp;&nbsp;,396&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2470, 2.30 GHz)",32,16,2,8,2,403&nbsp;&nbsp;&nbsp;,416&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2403, 1.80 GHz)",8,8,2,4,1,170&nbsp;&nbsp;&nbsp;,175&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2407, 2.20 GHz)",8,8,2,4,1,195&nbsp;&nbsp;&nbsp;,200&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4603, 2.00 GHz)",32,16,4,4,2,387&nbsp;&nbsp;&nbsp;,396&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4607, 2.20 GHz)",48,24,4,6,2,553&nbsp;&nbsp;&nbsp;,566&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4610, 2.40 GHz)",48,24,4,6,2,676&nbsp;&nbsp;&nbsp;,692&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4617, 2.90 GHz)",24,24,4,6,1,733&nbsp;&nbsp;&nbsp;,749&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4620, 2.20 GHz)",64,32,4,8,2,710&nbsp;&nbsp;&nbsp;,731&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4640, 2.40 GHz)",64,32,4,8,2,789&nbsp;&nbsp;&nbsp;,811&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4650L, 2.60 GHz)",64,32,4,8,2,841&nbsp;&nbsp;&nbsp;,865&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M420 (Intel Xeon E5-2403, 1.80 GHz)",8,8,2,4,1,170&nbsp;&nbsp;&nbsp;,175&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2440, 2.40 GHz)",24,12,2,6,2,318&nbsp;&nbsp;&nbsp;,329&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Xeon E5-2430L, 2.00 GHz)",12,6,1,6,2,151&nbsp;&nbsp;&nbsp;,155&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2450L, 1.80 GHz)",32,16,2,8,2,323&nbsp;&nbsp;&nbsp;,332&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2407, 2.20 GHz)",8,8,2,4,1,195&nbsp;&nbsp;&nbsp;,201&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Xeon E5-2403, 1.80 GHz)",4,4,1,4,1,87.4&nbsp;,89.8&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Xeon E5-2420, 1.90 GHz)",12,6,1,6,2,148&nbsp;&nbsp;&nbsp;,152&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2407, 2.20 GHz)",8,8,2,4,1,194&nbsp;&nbsp;&nbsp;,198&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2430L, 2.00 GHz)",24,12,2,6,2,293&nbsp;&nbsp;&nbsp;,300&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2440, 2.40 GHz)",24,12,2,6,2,321&nbsp;&nbsp;&nbsp;,330&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2450, 2.10 GHz)",32,16,2,8,2,389&nbsp;&nbsp;&nbsp;,401&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2450L, 1.80 GHz)",32,16,2,8,2,326&nbsp;&nbsp;&nbsp;,335&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2470, 2.30 GHz)",32,16,2,8,2,398&nbsp;&nbsp;&nbsp;,411&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Pentium 1403, 2.60 GHz)",2,2,1,2,1,62.4&nbsp;,64.4&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Pentium 1407, 2.80 GHz)",2,2,1,2,1,65.8&nbsp;,67.9&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Xeon E5-1410, 2.80 GHz)",8,4,1,4,2,139&nbsp;&nbsp;&nbsp;,142&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Xeon E5-2430, 2.20 GHz)",12,6,1,6,2,158&nbsp;&nbsp;&nbsp;,162&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M420 (Intel Xeon E5-2407, 2.20 GHz)",8,8,2,4,1,195&nbsp;&nbsp;&nbsp;,201&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Xeon E5-2440, 2.40 GHz)",12,6,1,6,2,164&nbsp;&nbsp;&nbsp;,169&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M420 (Intel Xeon E5-2430L, 2.00 GHz)",24,12,2,6,2,290&nbsp;&nbsp;&nbsp;,299&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Xeon E5-2470, 2.30 GHz)",16,8,1,8,2,203&nbsp;&nbsp;&nbsp;,210&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2403, 1.80 GHz)",8,8,2,4,1,170&nbsp;&nbsp;&nbsp;,175&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M420 (Intel Xeon E5-2440, 2.40 GHz)",24,12,2,6,2,320&nbsp;&nbsp;&nbsp;,329&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2420, 1.90 GHz)",24,12,2,6,2,284&nbsp;&nbsp;&nbsp;,292&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2430, 2.20 GHz)",24,12,2,6,2,308&nbsp;&nbsp;&nbsp;,317&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M420 (Intel Xeon E5-2470, 2.30 GHz)",32,16,2,8,2,393&nbsp;&nbsp;&nbsp;,406&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2430L, 2.00 GHz)",24,12,2,6,2,291&nbsp;&nbsp;&nbsp;,299&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M420 (Intel Xeon E5-2420, 1.90 GHz)",24,12,2,6,2,282&nbsp;&nbsp;&nbsp;,290&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M420 (Intel Xeon E5-2450, 2.10 GHz)",32,16,2,8,2,380&nbsp;&nbsp;&nbsp;,391&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M420 (Intel Xeon E5-2450L, 1.80 GHz)",32,16,2,8,2,322&nbsp;&nbsp;&nbsp;,332&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2403, 1.80 GHz)",8,8,2,4,1,170&nbsp;&nbsp;&nbsp;,174&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2420, 1.90 GHz)",24,12,2,6,2,285&nbsp;&nbsp;&nbsp;,292&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Xeon E5-2407, 2.20 GHz)",4,4,1,4,1,99.2&nbsp;,102&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2430, 2.20 GHz)",24,12,2,6,2,309&nbsp;&nbsp;&nbsp;,317&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M420 (Intel Xeon E5-2430, 2.20 GHz)",24,12,2,6,2,304&nbsp;&nbsp;&nbsp;,313&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2660, 2.20 GHz)",32,16,2,8,2,441&nbsp;&nbsp;&nbsp;,454&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T420 (Intel Xeon E5-2440, 2.40 GHz)",24,12,2,6,2,322&nbsp;&nbsp;&nbsp;,330&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T420 (Intel Xeon E5-2450, 2.10 GHz)",32,16,2,8,2,389&nbsp;&nbsp;&nbsp;,400&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T420 (Intel Xeon E5-2403, 1.80 GHz)",8,8,2,4,1,170&nbsp;&nbsp;&nbsp;,174&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T420 (Intel Xeon E5-2407, 2.20 GHz)",8,8,2,4,1,194&nbsp;&nbsp;&nbsp;,199&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T420 (Intel Xeon E5-2430, 2.20 GHz)",24,12,2,6,2,309&nbsp;&nbsp;&nbsp;,316&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T420 (Intel Xeon E5-2430L, 2.00 GHz)",24,12,2,6,2,291&nbsp;&nbsp;&nbsp;,299&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T320 (Intel Xeon E5-2430, 2.20 GHz)",12,6,1,6,2,157&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T320 (Intel Xeon E5-2440, 2.40 GHz)",12,6,1,6,2,163&nbsp;&nbsp;&nbsp;,167&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T320 (Intel Xeon E5-2470, 2.30 GHz)",16,8,1,8,2,203&nbsp;&nbsp;&nbsp;,210&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T420 (Intel Xeon E5-2420, 1.90 GHz)",24,12,2,6,2,279&nbsp;&nbsp;&nbsp;,288&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T320 (Intel Xeon E5-2420, 1.90 GHz)",12,6,1,6,2,147&nbsp;&nbsp;&nbsp;,151&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T320 (Intel Xeon E5-2407, 2.20 GHz)",4,4,1,4,1,98.0&nbsp;,101&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T320 (Intel Xeon E5-2403, 1.80 GHz)",4,4,1,4,1,86.5&nbsp;,88.9&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6238, 2.60 GHz)",48,48,4,12,1,612&nbsp;&nbsp;&nbsp;,658&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R415 (AMD Opteron 4230 HE, 2.90 GHz)",12,12,2,6,1,163&nbsp;&nbsp;&nbsp;,177&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R415 (AMD Opteron 4276 HE, 2.60 GHz)",16,16,2,8,1,178&nbsp;&nbsp;&nbsp;,195&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R515 (AMD Opteron 4230 HE, 2.90 GHz)",12,12,2,6,1,163&nbsp;&nbsp;&nbsp;,177&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R815 (AMD Opteron 6278, 2.40 GHz)",64,64,4,16,1,709&nbsp;&nbsp;&nbsp;,772&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6284 SE, 2.70 GHz)",32,32,2,16,1,379&nbsp;&nbsp;&nbsp;,414&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6278, 2.40 GHz)",32,32,2,16,1,359&nbsp;&nbsp;&nbsp;,390&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6276, 2.30 GHz)",64,64,4,16,1,700&nbsp;&nbsp;&nbsp;,758&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R515 (AMD Opteron 4276 HE, 2.60 GHz)",16,16,2,8,1,178&nbsp;&nbsp;&nbsp;,194&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M820 (Intel Xeon E5-4603, 2.00 GHz)",32,16,4,4,2,387&nbsp;&nbsp;&nbsp;,396&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M820 (Intel Xeon E5-4607, 2.20 GHz)",48,24,4,6,2,555&nbsp;&nbsp;&nbsp;,568&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M820 (Intel Xeon E5-4610, 2.40 GHz)",48,24,4,6,2,657&nbsp;&nbsp;&nbsp;,674&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M820 (Intel Xeon E5-4617, 2.90 GHz)",24,24,4,6,1,708&nbsp;&nbsp;&nbsp;,726&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M820 (Intel Xeon E5-4620, 2.20 GHz)",64,32,4,8,2,710&nbsp;&nbsp;&nbsp;,731&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M820 (Intel Xeon E5-4640, 2.40 GHz)",64,32,4,8,2,789&nbsp;&nbsp;&nbsp;,811&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M820 (Intel Xeon E5-4650L, 2.60 GHz)",64,32,4,8,2,841&nbsp;&nbsp;&nbsp;,866&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M820 (Intel Xeon E5-4620, 2.20 GHz)",64,32,4,8,2,710&nbsp;&nbsp;&nbsp;,729&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T320 (Intel Xeon E5-1410, 2.80 GHz)",8,4,1,4,2,138&nbsp;&nbsp;&nbsp;,141&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M820 (Intel Xeon E5-4650, 2.70 GHz)",64,32,4,8,2,865&nbsp;&nbsp;&nbsp;,890&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4650, 2.70 GHz)",64,32,4,8,2,865&nbsp;&nbsp;&nbsp;,890&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6284 SE, 2.70 GHz)",64,64,4,16,1,757&nbsp;&nbsp;&nbsp;,826&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6274, 2.20 GHz)",64,64,4,16,1,686&nbsp;&nbsp;&nbsp;,740&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2643, 3.30 GHz)",16,8,2,4,2,326&nbsp;&nbsp;&nbsp;,335&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R815 (AMD Opteron 6380, 2.50 GHz)",64,64,4,16,1,753&nbsp;&nbsp;&nbsp;,840&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R415 (AMD Opteron 4332 HE, 3.00 GHz)",12,12,2,6,1,174&nbsp;&nbsp;&nbsp;,194&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R415 (AMD Opteron 4334, 3.10 GHz)",12,12,2,6,1,178&nbsp;&nbsp;&nbsp;,199&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R415 (AMD Opteron 4340, 3.40 GHz)",12,12,2,6,1,189&nbsp;&nbsp;&nbsp;,211&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R415 (AMD Opteron 4386, 3.10 GHz)",16,16,2,8,1,206&nbsp;&nbsp;&nbsp;,231&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R515 (AMD Opteron 4332 HE, 3.00 GHz)",12,12,2,6,1,174&nbsp;&nbsp;&nbsp;,194&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R515 (AMD Opteron 4334, 3.10 GHz)",12,12,2,6,1,178&nbsp;&nbsp;&nbsp;,199&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R515 (AMD Opteron 4340, 3.40 GHz)",12,12,2,6,1,189&nbsp;&nbsp;&nbsp;,211&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R515 (AMD Opteron 4376 HE, 2.60 GHz)",16,16,2,8,1,188&nbsp;&nbsp;&nbsp;,211&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R515 (AMD Opteron 4386, 3.10 GHz)",16,16,2,8,1,206&nbsp;&nbsp;&nbsp;,231&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6386 SE, 2.80 GHz)",32,32,2,16,1,396&nbsp;&nbsp;&nbsp;,444&nbsp;&nbsp;&nbsp;
Dell Inc.,PowerEdge M915 AMD Opteron 6386 SE,64,64,4,16,1,781&nbsp;&nbsp;&nbsp;,874&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R415 (AMD Opteron 4376 HE, 2.60 GHz)",16,16,2,8,1,189&nbsp;&nbsp;&nbsp;,212&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2680, 2.70 GHz)",32,16,2,8,2,478&nbsp;&nbsp;&nbsp;,492&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6320, 2.80 GHz)",16,16,2,8,1,269&nbsp;&nbsp;&nbsp;,293&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6328, 3.20 GHz)",16,16,2,8,1,290&nbsp;&nbsp;&nbsp;,318&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6344, 2.60 GHz)",24,24,2,12,1,331&nbsp;&nbsp;&nbsp;,366&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6348, 2.80 GHz)",24,24,2,12,1,345&nbsp;&nbsp;&nbsp;,382&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6366 HE, 1.80 GHz)",32,32,2,16,1,319&nbsp;&nbsp;&nbsp;,352&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6376, 2.30 GHz)",32,32,2,16,1,362&nbsp;&nbsp;&nbsp;,404&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6378, 2.40 GHz)",32,32,2,16,1,368&nbsp;&nbsp;&nbsp;,411&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R715 (AMD Opteron 6380, 2.50 GHz)",32,32,2,16,1,377&nbsp;&nbsp;&nbsp;,421&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R815 (AMD Opteron 6320, 2.80 GHz)",32,32,4,8,1,536&nbsp;&nbsp;&nbsp;,585&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R815 (AMD Opteron 6328, 3.20 GHz)",32,32,4,8,1,576&nbsp;&nbsp;&nbsp;,634&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R815 (AMD Opteron 6344, 2.60 GHz)",48,48,4,12,1,661&nbsp;&nbsp;&nbsp;,731&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R815 (AMD Opteron 6348, 2.80 GHz)",48,48,4,12,1,686&nbsp;&nbsp;&nbsp;,761&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R815 (AMD Opteron 6366 HE, 1.80 GHz)",64,64,4,16,1,635&nbsp;&nbsp;&nbsp;,700&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R815 (AMD Opteron 6376, 2.30 GHz)",64,64,4,16,1,722&nbsp;&nbsp;&nbsp;,803&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R815 (AMD Opteron 6378, 2.40 GHz)",64,64,4,16,1,735&nbsp;&nbsp;&nbsp;,819&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Xeon E3-1270 v2, 3.50 GHz)",8,4,1,4,2,135&nbsp;&nbsp;&nbsp;,140&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1280 v2, 3.60 GHz)",8,4,1,4,2,135&nbsp;&nbsp;&nbsp;,140&nbsp;&nbsp;&nbsp;
Dell Inc.,"DELL Precision T7600 (Intel Xeon E5-2687W, 3.10GHz)",32,16,2,8,2,439&nbsp;&nbsp;&nbsp;,459&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6320, 2.80 GHz)",32,32,4,8,1,536&nbsp;&nbsp;&nbsp;,586&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6328, 3.20 GHz)",32,32,4,8,1,580&nbsp;&nbsp;&nbsp;,636&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6344, 2.60 GHz)",48,48,4,12,1,668&nbsp;&nbsp;&nbsp;,738&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6348, 2.80 GHz)",48,48,4,12,1,673&nbsp;&nbsp;&nbsp;,761&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6366 HE, 1.80 GHz)",64,64,4,16,1,636&nbsp;&nbsp;&nbsp;,700&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6376, 2.30 GHz)",64,64,4,16,1,724&nbsp;&nbsp;&nbsp;,806&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6380, 2.50 GHz)",64,64,4,16,1,754&nbsp;&nbsp;&nbsp;,832&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge M915 (AMD Opteron 6378, 2.40 GHz)",64,64,4,16,1,737&nbsp;&nbsp;&nbsp;,820&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T420 (Intel Xeon E5-2450, 2.10 GHz)",32,16,2,8,2,393&nbsp;&nbsp;&nbsp;,Not Run&nbsp;&nbsp;
Dell Inc.,"PowerEdge R320 (Intel Xeon E5-2430, 2.20 GHz)",12,6,1,6,2,159&nbsp;&nbsp;&nbsp;,Not Run&nbsp;&nbsp;
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2450, 2.10 GHz)",32,16,2,8,2,394&nbsp;&nbsp;&nbsp;,Not Run&nbsp;&nbsp;
Dell Inc.,"PowerEdge T320 (Intel Xeon E5-2430, 2.20 GHz)",12,6,1,6,2,159&nbsp;&nbsp;&nbsp;,Not Run&nbsp;&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4860, 2.26 GHz)",80,40,4,10,2,714&nbsp;&nbsp;&nbsp;,727&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge T620 (Intel Xeon E5-2697 v2, 2.70 GHz)",48,24,2,12,2,681&nbsp;&nbsp;&nbsp;,701&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2603 v2, 1.80 GHz)",8,8,2,4,1,199&nbsp;&nbsp;&nbsp;,203&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2650 v2, 2.60 GHz)",32,16,2,8,2,539&nbsp;&nbsp;&nbsp;,550&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,375&nbsp;&nbsp;&nbsp;,383&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2637 v2, 3.50 GHz)",16,8,2,4,2,380&nbsp;&nbsp;&nbsp;,391&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2643 v2, 3.50 GHz)",24,12,2,6,2,513&nbsp;&nbsp;&nbsp;,526&nbsp;&nbsp;&nbsp;
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2660 v2, 2.20 GHz)",40,20,2,10,2,568&nbsp;&nbsp;&nbsp;,581&nbsp;&nbsp;&nbsp;
