,TestSponsor,SystemName,AutoParallel,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
7337,Lenovo Global Technology,"ThinkSystem SR650 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,2,8,1,73.7,75.1
7338,Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,2,8,1,107.0,112.0
7339,Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,2,14,1,123.0,129.0
7340,Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6126T)",Yes,24,2,12,1,141.0,147.0
7341,Lenovo Global Technology,"ThinkSystem SR650 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,121.0,123.0
7342,Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,138.0,145.0
7343,Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,142.0,148.0
7344,Lenovo Global Technology,"ThinkSystem SR650 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,145.0,151.0
7345,Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,32,2,16,1,139.0,147.0
7346,Lenovo Global Technology,"ThinkSystem SR650 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,143.0,148.0
7347,Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,139.0,147.0
7348,Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,2,12,1,148.0,153.0
7349,Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,2,18,1,149.0,154.0
7350,Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,120.0,125.0
7351,Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,137.0,144.0
7352,Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Gold 6138T)",Yes,40,2,20,1,136.0,144.0
7353,Lenovo Global Technology,"ThinkSystem SR650 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,121.0,124.0
7354,Lenovo Global Technology,"ThinkSystem SR650 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,141.0,148.0
7355,Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,143.0,149.0
7356,Lenovo Global Technology,"ThinkSystem SR650 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,142.0,149.0
7357,Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,147.0,152.0
7358,Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,141.0,148.0
7359,Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8160T)",Yes,48,2,24,1,141.0,148.0
7360,Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,140.0,148.0
7361,Lenovo Global Technology,"ThinkSystem SR650 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,2,24,1,147.0,153.0
7362,Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,2,26,1,142.0,150.0
7363,Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,144.0,151.0
7364,Lenovo Global Technology,"ThinkSystem SR850 (2.40 GHz, Intel Xeon Gold 6148)",Yes,80,4,20,1,137.0,144.0
7365,Lenovo Global Technology,"ThinkSystem SR850 (2.60 GHz, Intel Xeon Gold 6126)",Yes,48,4,12,1,139.0,145.0
7366,Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Gold 6130)",Yes,64,4,16,1,135.0,143.0
7367,Lenovo Global Technology,"ThinkSystem SR850 (2.70 GHz, Intel Xeon Gold 6150)",Yes,72,4,18,1,140.0,147.0
7368,Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Gold 6152)",Yes,88,4,22,1,135.0,142.0
7369,Lenovo Global Technology,"ThinkSystem SR850 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,4,4,1,133.0,136.0
7370,Lenovo Global Technology,"ThinkSystem SR850 (3.00 GHz, Intel Xeon Gold 6136)",Yes,48,4,12,1,145.0,150.0
7371,Lenovo Global Technology,"ThinkSystem SR850 (2.00 GHz, Intel Xeon Gold 6138)",Yes,80,4,20,1,134.0,141.0
7372,Lenovo Global Technology,"ThinkSystem SR850 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,4,12,1,145.0,150.0
7373,Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,4,24,1,135.0,143.0
7374,Lenovo Global Technology,"ThinkSystem SR850 (2.60 GHz, Intel Xeon Gold 6142)",Yes,64,4,16,1,140.0,147.0
7375,Lenovo Global Technology,"ThinkSystem SR850 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,4,26,1,133.0,141.0
7376,Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,104,4,26,1,134.0,141.0
7377,Lenovo Global Technology,"ThinkSystem SN850 (2.60 GHz, Intel Xeon Gold 6126)",Yes,48,4,12,1,144.0,151.0
7378,Lenovo Global Technology,"ThinkSystem SN850 (2.40 GHz, Intel Xeon Gold 5115)",Yes,40,4,10,1,124.0,130.0
7379,Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Gold 6130)",Yes,64,4,16,1,133.0,141.0
7380,Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,64,4,16,1,134.0,142.0
7381,Lenovo Global Technology,"ThinkSystem SN850 (2.30 GHz, Intel Xeon Gold 5118)",Yes,48,4,12,1,122.0,129.0
7382,Lenovo Global Technology,"ThinkSystem SN850 (2.20 GHz, Intel Xeon Gold 5120)",Yes,56,4,14,1,122.0,128.0
7383,Lenovo Global Technology,"ThinkSystem SN850 (3.20 GHz, Intel Xeon Gold 6134)",Yes,32,4,8,1,144.0,150.0
7384,Lenovo Global Technology,"ThinkSystem SN850 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,56,4,14,1,122.0,128.0
7385,Lenovo Global Technology,"ThinkSystem SN850 (3.00 GHz, Intel Xeon Gold 6136)",Yes,48,4,12,1,149.0,156.0
7386,Lenovo Global Technology,"ThinkSystem SN850 (3.60 GHz, Intel Xeon Gold 5122)",Yes,16,4,4,1,133.0,137.0
7387,Lenovo Global Technology,"ThinkSystem SN850 (2.00 GHz, Intel Xeon Gold 6138)",Yes,80,4,20,1,138.0,146.0
7388,Lenovo Global Technology,"ThinkSystem SN850 (2.30 GHz, Intel Xeon Gold 6140)",Yes,72,4,18,1,142.0,149.0
7389,Lenovo Global Technology,"ThinkSystem SN850 (2.60 GHz, Intel Xeon Gold 6142)",Yes,64,4,16,1,146.0,152.0
7390,Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Gold 6152)",Yes,88,4,22,1,139.0,147.0
7391,Lenovo Global Technology,"ThinkSystem SN850 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,4,4,1,138.0,142.0
7392,Lenovo Global Technology,"ThinkSystem SN850 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,4,12,1,150.0,156.0
7393,Lenovo Global Technology,"ThinkSystem SN550 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,103.0,109.0
7394,Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,120.0,125.0
7395,Lenovo Global Technology,"ThinkSystem SN550 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,114.0,119.0
7396,Lenovo Global Technology,"ThinkSystem SN550 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,121.0,126.0
7397,Lenovo Global Technology,"ThinkSystem SN550 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,121.0,124.0
7398,Lenovo Global Technology,"ThinkSystem SN550 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,123.0,129.0
7399,Lenovo Global Technology,"ThinkSystem SN550 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,121.0,124.0
7400,Lenovo Global Technology,"ThinkSystem SN550 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,2,14,1,123.0,129.0
7401,Lenovo Global Technology,"ThinkSystem SN550 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,141.0,147.0
7402,Lenovo Global Technology,"ThinkSystem SN550 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,143.0,147.0
7403,Lenovo Global Technology,"ThinkSystem SN550 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,2,12,1,147.0,152.0
7404,Lenovo Global Technology,"ThinkSystem SN550 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,141.0,148.0
7405,Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,114.0,119.0
7406,Lenovo Global Technology,"ThinkSystem SD530 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,120.0,125.0
7407,Lenovo Global Technology,"ThinkSystem SD530 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,142.0,148.0
7408,Lenovo Global Technology,"ThinkSystem SD530 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,140.0,146.0
7409,Lenovo Global Technology,"ThinkSystem SD530 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,121.0,126.0
7410,Lenovo Global Technology,"ThinkSystem SR950 (2.30 GHz, Intel Xeon Gold 6140)",Yes,72,4,18,1,142.0,150.0
7411,Lenovo Global Technology,"ThinkSystem SR950 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,96,4,24,1,146.0,152.0
7412,Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,104,4,26,1,141.0,149.0
7413,Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170M)",Yes,104,4,26,1,140.0,148.0
7414,Lenovo Global Technology,"ThinkSystem SR590 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,115.0,121.0
7415,Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,224,8,28,1,127.0,134.0
7416,Lenovo Global Technology,"ThinkSystem SR950 (3.20 GHz, Intel Xeon Gold 6134)",Yes,32,4,8,1,153.0,159.0
7417,Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Gold 6138T)",Yes,80,4,20,1,137.0,145.0
7418,Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,112,4,28,1,141.0,149.0
7419,Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176M)",Yes,112,4,28,1,141.0,148.0
7420,Lenovo Global Technology,"ThinkSystem SR570 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,140.0,147.0
7421,Lenovo Global Technology,"ThinkSystem SR590 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,141.0,149.0
7422,Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Gold 6138)",Yes,80,4,20,1,138.0,145.0
7423,Lenovo Global Technology,"ThinkSystem SR950 (2.30 GHz, Intel Xeon Gold 6140M)",Yes,72,4,18,1,142.0,150.0
7424,Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6142)",Yes,64,4,16,1,145.0,151.0
7425,Lenovo Global Technology,"ThinkSystem SR950 (2.40 GHz, Intel Xeon Gold 6148)",Yes,80,4,20,1,141.0,148.0
7426,Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6152)",Yes,88,4,22,1,139.0,146.0
7427,Lenovo Global Technology,"ThinkSystem SR950 (3.00 GHz, Intel Xeon Gold 6154)",Yes,72,4,18,1,148.0,153.0
7428,Lenovo Global Technology,"ThinkSystem SR530 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,118.0,123.0
7429,Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176M)",Yes,224,8,28,1,124.0,132.0
7430,Lenovo Global Technology,"ThinkSystem SR950 (2.40 GHz, Intel Xeon Gold 5115)",Yes,40,4,10,1,122.0,128.0
7431,Lenovo Global Technology,"ThinkSystem SR950 (2.30 GHz, Intel Xeon Gold 5118)",Yes,48,4,12,1,121.0,127.0
7432,Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Gold 5122)",Yes,16,4,4,1,131.0,135.0
7433,Lenovo Global Technology,"ThinkSystem SR950 (3.40 GHz, Intel Xeon Gold 6128)",Yes,24,4,6,1,146.0,150.0
7434,Lenovo Global Technology,"ThinkSystem SR950 (3.00 GHz, Intel Xeon Gold 6136)",Yes,48,4,12,1,150.0,156.0
7435,Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6130)",Yes,64,4,16,1,141.0,149.0
7436,Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6142M)",Yes,64,4,16,1,146.0,153.0
7437,Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160T)",Yes,96,4,24,1,141.0,148.0
7438,Lenovo Global Technology,"ThinkSystem SR950 (2.20 GHz, Intel Xeon Gold 5120)",Yes,56,4,14,1,121.0,127.0
7439,Lenovo Global Technology,"ThinkSystem SR950 (2.70 GHz, Intel Xeon Gold 6150)",Yes,72,4,18,1,146.0,153.0
7440,Lenovo Global Technology,"ThinkSystem SR950 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,56,4,14,1,121.0,127.0
7441,Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,4,16,1,122.0,127.0
7442,Lenovo Global Technology,"ThinkSystem SR860 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,112,4,28,1,135.0,143.0
7443,Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,4,24,1,142.0,150.0
7444,Lenovo Global Technology,"ThinkSystem SR550 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,117.0,122.0
7445,Lenovo Global Technology,"ThinkSystem SR850 (2.30 GHz, Intel Xeon Gold 5118)",Yes,48,4,12,1,122.0,128.0
7446,Lenovo Global Technology,"ThinkSystem SR850 (2.20 GHz, Intel Xeon Gold 5120)",Yes,56,4,14,1,122.0,128.0
7447,Lenovo Global Technology,"ThinkSystem SR850 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,56,4,14,1,122.0,128.0
7448,Lenovo Global Technology,"ThinkSystem SR850 (3.60 GHz, Intel Xeon Gold 5122)",Yes,16,4,4,1,132.0,136.0
7449,Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,64,4,16,1,135.0,143.0
7450,Lenovo Global Technology,"ThinkSystem SR850 (3.20 GHz, Intel Xeon Gold 6134)",Yes,32,4,8,1,146.0,151.0
7451,Lenovo Global Technology,"ThinkSystem SR850 (2.30 GHz, Intel Xeon Gold 6140)",Yes,72,4,18,1,137.0,145.0
7452,Lenovo Global Technology,"ThinkSystem SR850 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,4,16,1,118.0,124.0
7453,Lenovo Global Technology,"ThinkSystem SR850 (2.40 GHz, Intel Xeon Gold 5115)",Yes,40,4,10,1,123.0,128.0
7454,Lenovo Group Limited,Lenovo ThinkServer RD120 (Intel Xeon X5470),Yes,8,2,4,1,25.1,26.1
7455,Lenovo Group Limited,Lenovo ThinkServer TD100x(Intel Xeon X5470),Yes,8,2,4,1,24.7,25.8
7456,Lenovo Group Limited,"Lenovo ThinkServer RD210(Intel Xeon X5570, 2.93 GHz)",Yes,8,2,4,2,37.7,40.2
7457,Lenovo Group Limited,"Lenovo ThinkServer RD220 (Intel Xeon X5570, 2.93 GHz)",Yes,8,2,4,1,37.7,39.5
7458,Lenovo Group Limited,Lenovo ThinkServer RD120(Intel Xeon E5430),Yes,8,2,4,1,20.6,21.2
7459,Lenovo Group Limited,Lenovo ThinkServer TD100x(Intel Xeon E5430),Yes,8,2,4,1,20.5,21.2
7460,Lenovo Group Limited,"ThinkServer TD200x(Intel Xeon X5570, 2.93 GHz)",Yes,8,2,4,2,38.4,41.0
7461,Lenovo Group Limited,"Lenovo ThinkServer TD340 (Intel Xeon E5-2430 v2, 2.50 GHz)",Yes,12,2,6,2,75.2,77.9
7462,Lenovo Group Limited,"Lenovo ThinkServer TD340 (Intel Xeon E5-2470 v2, 2.40 GHz)",Yes,20,2,10,2,82.4,86.1
7463,Lenovo Group Limited,"Lenovo ThinkServer RD340 (Intel Xeon E5-2470 v2, 2.40 GHz)",Yes,20,2,10,2,82.8,86.5
7464,Lenovo Group Limited,"Lenovo ThinkServer RD340 (Intel Xeon E5-2407 v2, 2.40 GHz)",Yes,8,2,4,1,58.7,60.4
7465,Lenovo Group Limited,"Lenovo ThinkServer RS140 (Intel Xeon E3-1285 v3, 3.60 GHz)",Yes,4,1,4,2,76.3,77.6
7466,Lenovo Group Limited,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2697 v2, 2.70 GHz)",Yes,24,2,12,1,98.4,104.0
7467,Lenovo Group Limited,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2637 v2, 3.50 GHz)",Yes,8,2,4,1,93.4,96.9
7468,Lenovo Group Limited,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2695 v2, 2.40 GHz)",Yes,24,2,12,1,93.6,98.2
7469,Lenovo Group Limited,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2658 v2, 2.40 GHz)",Yes,20,2,10,1,87.7,91.7
7470,Lenovo Group Limited,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2690 v2, 3.00 GHz)",Yes,20,2,10,1,104.0,108.0
7471,Lenovo Group Limited,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2640 v2, 2.00 GHz)",Yes,16,2,8,2,75.6,78.4
7472,Lenovo Group Limited,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2618L v2, 2.0 GHz)",Yes,12,2,6,1,59.0,60.8
7473,Lenovo Group Limited,"Lenovo ThinkServer RD650 (Intel Xeon E5-2667 v3, 3.20 GHz)",Yes,16,2,8,2,111.0,115.0
7474,Lenovo Group Limited,"Lenovo ThinkServer TD350 (Intel Xeon E5-2667 v3, 3.20 GHz)",Yes,16,2,8,2,111.0,115.0
7475,Lenovo Group Limited,"Lenovo ThinkServer RD550 (Intel Xeon E5-2667 v3, 3.20 GHz)",Yes,16,2,8,2,111.0,115.0
7476,Lenovo Group Limited,"IBM System x3500 M4 (Intel Xeon E5-2620 v2, 2.10 GHz)",Yes,12,2,6,1,73.0,75.8
7477,Lenovo Group Limited,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2680 v2, 2.80 GHz)",Yes,20,2,10,1,102.0,107.0
7478,Lenovo Group Limited,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2643 v2, 3.50 GHz)",Yes,12,2,6,1,100.0,104.0
7479,Lenovo Group Limited,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2648L v2, 1.90 GHz)",Yes,20,2,10,2,76.2,79.9
7480,Lenovo Group Limited,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2650L v2, 1.70 GHz)",Yes,20,2,10,1,66.5,69.3
7481,Lenovo Group Limited,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2650L v2, 1.70 GHz)",Yes,20,2,10,1,67.8,70.6
7482,Lenovo Group Limited,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2630L v2, 2.40 GHz)",Yes,12,2,6,1,76.5,79.4
7483,Lenovo Group Limited,"Lenovo ThinkServer RD550 (Intel Xeon E5-2699 v3, 2.30 GHz)",Yes,36,2,18,2,105.0,111.0
7484,Lenovo Group Limited,"Lenovo ThinkServer RD550 (Intel Xeon E5-2643 v3, 3.40 GHz)",Yes,12,2,6,2,109.0,113.0
7485,Lenovo Group Limited,"Lenovo ThinkServer RD650 (Intel Xeon E5-2699 v3, 2.30 GHz)",Yes,36,2,18,2,105.0,111.0
7486,Lenovo Group Limited,"Lenovo ThinkServer RD650 (Intel Xeon E5-2643 v3, 3.40 GHz)",Yes,12,2,6,2,109.0,113.0
7487,Lenovo Group Limited,"Lenovo ThinkServer TD350 (Intel Xeon E5-2698 v3, 2.30 GHz)",Yes,32,2,16,2,104.0,111.0
7488,Lenovo Group Limited,"Lenovo ThinkServer TD350 (Intel Xeon E5-2643 v3, 3.40 GHz)",Yes,12,2,6,2,108.0,112.0
7489,Lenovo Group Limited,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2628L v2, 1.90 GHz)",Yes,16,2,8,2,71.4,74.7
7490,Lenovo Group Limited,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2609 v2, 2.50 GHz)",Yes,8,2,4,1,64.5,66.4
7491,Lenovo Group Limited,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2643 v2, 3.50 GHz)",Yes,12,2,6,1,103.0,106.0
7492,Lenovo Group Limited,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2628L v2, 1.90 GHz)",Yes,16,2,8,2,70.2,73.4
7493,Lenovo Group Limited,"IBM System x3500 M4 (Intel Xeon E5-2690 v2, 3.00 GHz)",Yes,20,2,10,1,103.0,107.0
7494,Lenovo Group Limited,"IBM System x3650 M4 HD (Intel Xeon E5-2680 v2, 2.80 GHz)",Yes,20,2,10,2,100.0,105.0
7495,Lenovo Group Limited,"Lenovo System x3650 M5 (Intel Xeon E5-2650 v3, 2.30 GHz)",Yes,20,2,10,1,97.4,102.0
7496,Lenovo Group Limited,"Lenovo System x iDataPlex dx360 M4 (Intel Xeon E5-2620 v2, 2.10 GHz)",Yes,12,2,6,2,73.0,75.6
7497,Lenovo Group Limited,"Lenovo NeXtScale nx360 M4 (Intel Xeon E5-2603 v2, 1.80 GHz)",Yes,8,2,4,1,49.6,51.1
7498,Lenovo Group Limited,"Lenovo System x iDataPlex dx360 M4 (Intel Xeon E5-2630L v2, 2.40 GHz)",Yes,12,2,6,1,77.5,80.4
7499,Lenovo Group Limited,"Lenovo System x iDataPlex dx360 M4 (Intel Xeon E5-2637 v2, 3.50 GHz)",Yes,8,2,4,1,95.3,98.8
7500,Lenovo Group Limited,"Lenovo System x iDataPlex dx360 M4 (Intel Xeon E5-2658 v2, 2.40 GHz)",Yes,20,2,10,1,89.4,93.4
7501,Lenovo Group Limited,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2697 v2, 2.70 GHz)",Yes,24,2,12,1,96.4,102.0
7502,Lenovo Group Limited,"Lenovo System x3250 M5 (Intel Xeon E3-1285L v3, 3.10 GHz)",Yes,4,1,4,2,74.0,75.4
7503,Lenovo Group Limited,"Lenovo System x3650 M5 (Intel Xeon E5-2630 v3, 2.40 GHz)",Yes,16,2,8,2,100.0,106.0
7504,Lenovo Group Limited,"Lenovo System x3500 M4 (Intel Xeon E5-2680 v2, 2.80 GHz)",Yes,20,2,10,1,101.0,106.0
7505,Lenovo Group Limited,"Lenovo System x3650 M4 HD (Intel Xeon E5-2670 v2, 2.50 GHz)",Yes,20,2,10,2,94.9,99.2
7506,Lenovo Group Limited,"Lenovo System x3250 M5 (Intel Xeon E3-1231 v3, 3.40 GHz)",Yes,4,1,4,2,73.3,74.6
7507,Lenovo Group Limited,"Lenovo System x3250 M5 (Intel Xeon E3-1230L v3, 1.80 GHz)",Yes,4,1,4,2,56.8,58.2
7508,Lenovo Group Limited,"Lenovo ThinkServer RD350 (Intel Xeon E5-2660 v3, 2.60 GHz)",Yes,20,2,10,2,109.0,113.0
7509,Lenovo Group Limited,"Lenovo ThinkServer RD350 (Intel Xeon E5-2640 v3, 2.60 GHz)",Yes,16,2,8,2,104.0,109.0
7510,Lenovo Group Limited,"Lenovo ThinkServer RD450 (Intel Xeon E5-2660 v3, 2.60 GHz)",Yes,20,2,10,2,108.0,113.0
7511,Lenovo Group Limited,"Lenovo ThinkServer RD450 (Intel Xeon E5-2640 v3, 2.60 GHz)",Yes,16,2,8,2,104.0,109.0
7512,Lenovo Group Limited,"Lenovo System x3250 M5 (Intel Xeon E3-1271 v3, 3.60 GHz)",Yes,4,1,4,2,75.8,77.0
7513,Lenovo Group Limited,"Lenovo System x3500 M4 (Intel Xeon E5-2670 v2, 2.50 GHz)",Yes,20,2,10,1,95.8,100.0
7514,Lenovo Group Limited,"Lenovo System x3650 M4 HD (Intel Xeon E5-2695 v2, 2.40 GHz)",Yes,24,2,12,2,92.0,96.4
7515,Lenovo Group Limited,"Lenovo System x3250 M5 (Intel Xeon E3-1241 v3, 3.50 GHz)",Yes,4,1,4,2,74.7,75.7
7516,Lenovo Group Limited,"Lenovo System x3250 M5 (Intel Xeon E3-1275L v3, 2.70 GHz)",Yes,4,1,4,2,70.3,73.0
7517,Lenovo Group Limited,"Lenovo ThinkServer RD350 (Intel Xeon E5-2650 v3, 2.30 GHz)",Yes,20,2,10,2,101.0,106.0
7518,Lenovo Group Limited,"Lenovo ThinkServer RD350 (Intel Xeon E5-2650L v3, 1.80 GHz)",Yes,24,2,12,2,87.5,91.3
7519,Lenovo Group Limited,"Lenovo ThinkServer RD450 (Intel Xeon E5-2650L v3, 1.80 GHz)",Yes,24,2,12,2,87.9,91.6
7520,Lenovo Group Limited,"Lenovo ThinkServer RD550 (Intel Xeon E5-2650 v3, 2.30 GHz)",Yes,20,2,10,2,98.2,102.0
7521,Lenovo Group Limited,"Lenovo ThinkServer TD350 (Intel Xeon E5-2670 v3, 2.30 GHz)",Yes,24,2,12,2,101.0,105.0
7522,Lenovo Group Limited,"Lenovo ThinkServer RD550 (Intel Xeon E5-2650L v3, 1.80 GHz)",Yes,24,2,12,2,85.7,89.1
7523,Lenovo Group Limited,"Lenovo ThinkServer TD350 (Intel Xeon E5-2680 v3, 2.50 GHz)",Yes,24,2,12,2,107.0,111.0
7524,Lenovo Group Limited,"Lenovo ThinkServer RD550 (Intel Xeon E5-2660 v3, 2.60 GHz)",Yes,20,2,10,2,105.0,109.0
7525,Lenovo Group Limited,"Lenovo ThinkServer RD550 (Intel Xeon E5-2670 v3, 2.30 GHz)",Yes,24,2,12,2,101.0,105.0
7526,Lenovo Group Limited,"Lenovo ThinkServer RD550 (Intel Xeon E5-2680 v3, 2.50 GHz)",Yes,24,2,12,2,106.0,110.0
7527,Lenovo Group Limited,"Lenovo ThinkServer TD350 (Intel Xeon E5-2690 v3, 2.60 GHz)",Yes,24,2,12,2,110.0,114.0
